WTT,PTI,EQW,SBI,LQE,QWG,FDJ,PJF,HQE,NXJ,TARGET CLASS
0.607791518,1.438265156,1.084815399,0.948091197,1.096666555,1.157977587,1.107918505,0.852556479,1.226406051,1.724748886,0
0.595033387,1.035387858,0.969772664,0.750680893,0.6322169,1.295768179,0.907359115,1.214651784,1.078494154,1.698651383,0
0.81766227,1.002778694,1.193719577,0.189835919,0.925955327,1.07311937,0.991482912,1.460521246,0.776747054,1.005368982,0
0.750427302,1.224949823,0.436665052,0.671388878,0.849718508,0.935604522,1.077318323,0.958116771,1.593298306,1.274432143,1
0.895331306,1.581773965,0.964591082,0.832327393,0.700492919,0.592663474,0.593010474,1.368883306,0.76847603,1.101337903,0
1.08575903,0.928479614,1.478407629,0.665193511,0.771961772,1.049837973,1.061227159,0.61026133,1.51491617,1.413874454,0
0.974472642,1.062949769,0.754152125,0.544205508,0.790041779,0.537767873,0.785997139,0.843761076,1.511148655,1.371448674,1
0.717182915,1.448112106,1.033205214,0.572908369,1.083740022,1.250671711,1.034866808,0.937246224,0.836378439,1.658730404,0
0.595201675,1.468594745,1.075667777,0.451385875,0.711552055,1.048986311,1.33444186,1.046498722,1.10671624,1.314404978,0
0.693117456,1.076987619,0.844212736,0.67742484,1.172073694,0.733017487,0.628439039,1.69918683,1.026966205,1.207450331,0
0.913763388,0.958933828,0.67907922,0.509524081,0.754529835,0.684747967,0.651080172,0.984297423,1.359248937,1.486445455,1
0.946896402,1.435082629,0.606310962,0.445227752,0.903231828,0.932892288,0.879387009,0.667511447,1.302674936,1.338443547,1
0.581659059,1.059317539,0.906429457,1.634884045,1.169260389,1.380750465,1.13371186,1.026215842,0.842951308,1.439077066,0
0.71992734,1.297495677,0.652491434,0.819744375,1.068467907,1.063774602,1.213543905,1.483028438,0.515960949,1.39728454,0
0.764973322,0.719465742,0.408415826,0.885793958,0.697332861,0.760330075,0.854426905,0.688405416,1.101195553,1.474842937,1
0.928098215,1.071482546,0.305886118,0.543023907,1.110825816,0.906073533,0.52147269,1.075152274,1.14151898,1.152744008,1
1.199887038,1.403541854,0.693416476,0.615807608,1.048247853,1.32107566,1.589674929,1.218155351,0.804214674,1.128624591,0
0.240406265,1.144755234,0.84013096,0.72703887,0.823346527,1.016271997,1.177979727,1.025013786,0.532245782,1.139390396,0
1.094551492,1.089587568,1.068881992,0.848238383,0.440928004,0.510652784,0.715415356,0.954791579,1.565864454,1.000877454,1
0.689180652,1.142917792,0.899498208,0.606280407,1.092050348,0.890176215,0.296317219,1.145896613,0.908614354,1.415341986,0
0.790755973,1.180977155,0.651250121,0.627200054,1.339797438,1.014173255,1.086287806,1.049444399,1.513455394,1.523132845,1
0.67346804,1.170471245,1.158997142,0.941978353,1.253611982,1.049061889,1.148400436,0.922982076,0.87257662,1.851324002,0
1.345737088,1.236476409,0.640699052,0.922686131,1.319267653,0.649260162,1.215600517,0.938448641,1.614910573,1.190086125,1
0.958770918,1.114766232,0.454185317,0.48247092,1.131630956,0.644332627,0.985005411,0.593622524,1.279720562,1.178722651,1
0.665162386,0.903948631,0.436143754,1.012336238,0.69990905,0.584362548,0.898953091,0.830254008,1.363361563,1.355959244,1
1.026900308,1.373054592,0.540438253,1.009876472,1.076234789,0.641935699,1.159567763,1.162035892,0.647151332,1.581868224,0
0.914807781,1.447489132,1.429216664,0.612908104,1.436900786,1.120795692,0.944683593,1.067678623,0.855436557,1.473725548,0
1.584489787,0.587987588,0.963131185,0.630205706,1.234844605,0.867535519,0.921498829,0.774105339,1.043516225,1.467682596,1
0.745424256,0.832817786,0.606680269,0.753371114,0.703377729,0.566545576,0.968677402,0.944524519,1.315447897,1.558821582,1
1.650502508,0.96229222,0.907847896,0.695425346,1.162608783,0.822195171,0.599021305,0.932753905,1.498511607,1.047863696,1
0.888002879,0.72068987,0.840632076,0.887704932,0.705082924,0.455374792,1.32209547,0.59485444,1.062541808,1.464802738,1
1.240682485,0.59501909,0.932581853,0.714817599,1.158850947,0.617212929,1.151549121,1.20596176,1.367937122,1.565387939,1
1.386990755,0.501857134,0.684182518,0.759208612,1.071901875,0.578587535,1.042335848,0.890131861,1.33324517,1.369725094,1
1.137617541,1.102553396,1.231864515,0.356460342,1.153222868,1.135135876,1.472944516,1.097847539,0.798638372,1.4325548,0
1.424638857,0.723348406,0.275855735,0.672708612,0.839275083,1.162823168,0.943929687,0.916357203,1.121799765,1.185262257,1
0.419988074,1.216864516,0.710075449,1.024231043,1.07110768,0.785982183,1.342878397,0.74879325,1.016934223,1.547809671,1
0.782230075,1.417945702,0.723029765,0.640035073,1.181419863,0.784033671,1.13458616,1.380901766,0.982635092,1.573196858,0
0.896826018,1.326919111,0.801577721,0.299883482,0.96653179,0.901873061,1.217849166,1.435106988,0.908618941,1.311558372,0
1.111199208,1.188951024,0.432681041,0.623777529,1.015169076,0.656880637,1.210616312,0.874217472,1.258287865,1.493643599,1
0.181733741,1.06684646,1.192334157,0.9807003,1.287828366,0.975173321,0.830117126,0.988452898,0.725646836,1.317619674,0
1.435474676,1.254764692,0.787006939,0.340400021,1.103821771,1.380557155,0.892950202,0.825196856,1.160579404,1.203995906,0
0.853260047,1.492467048,0.958836292,0.959737753,1.135949984,1.393120913,0.295228086,1.143876754,0.795779643,1.022174696,0
0.875932786,1.514875158,0.888046513,0.376651771,0.71282073,0.958608653,0.795957383,1.258457556,0.907804218,1.342484107,0
1.131378481,0.685876874,0.895616313,0.240391089,1.15794689,0.919524648,1.165177536,1.056299461,1.483785128,1.01548887,1
0.755056787,1.744868226,0.885633586,0.945870126,1.221387933,1.108729122,1.235671346,1.469344322,1.141306405,0.888030299,0
1.08419701,1.346958659,0.745399663,0.456310924,1.365415163,1.347651902,0.876685183,1.267393097,1.270874513,1.312478334,1
1.01363052,1.291556278,0.734136042,0.526161052,0.819597455,0.672813725,1.143501398,0.924833234,1.488524582,1.463796568,1
1.03666208,1.157486781,0.815545856,0.501781339,0.533620498,1.004180376,0.818412141,1.023200422,1.107301743,1.655023091,0
1.288646193,0.693022712,0.567745136,0.574887436,1.015742691,0.510625316,1.095362844,0.778077506,1.265241317,1.294026062,1
1.095005359,1.240924585,0.266846971,0.781460837,1.094981147,1.158778644,1.168858909,0.909398787,1.436137065,1.294086841,1
0.983925199,0.867692066,0.77425231,0.738831894,0.56673659,0.945210559,1.371014863,0.804553475,1.480315479,1.515550206,1
0.603021392,0.843335174,0.334000581,0.657344196,0.724852295,0.929036854,1.138354378,0.984161071,1.391787408,1.057128663,1
0.961789196,1.687262977,0.847242294,0.518773251,1.327618172,1.256971208,0.746526933,1.00504347,1.163282663,1.083620011,0
1.001052357,1.341968168,1.166112866,0.858510562,1.280394225,0.464732443,0.798826231,1.131720796,0.863159759,1.62750708,0
0.876460228,1.549958143,1.125148826,0.47909584,0.537983433,0.74275141,1.25243623,1.208317407,0.926069651,1.055304249,0
1.239788811,1.059708652,1.574275919,0.562881361,1.188306612,0.64625208,1.024352996,0.891505133,0.832337874,1.46583141,0
0.98449607,1.275980574,0.976963544,0.43782909,0.957831489,1.167462387,1.198139754,1.21090447,0.638979378,1.602602489,0
0.876570723,0.903070071,1.226460665,0.946144445,1.50004287,0.690455876,1.116506422,1.319059768,1.023473417,1.677790992,0
0.39080936,1.158751037,0.660887232,0.735002972,1.173909205,0.681985001,1.056605878,1.069071288,1.289725235,1.441780767,0
1.044298816,0.872379318,0.615459388,0.391284329,0.620851095,0.815314358,1.024678215,0.576283508,1.112312686,1.304504233,1
0.553543425,1.242453703,1.012327887,0.819685592,0.982917608,0.894940336,1.340609094,0.718530843,1.273853028,1.653959634,0
0.998466627,1.429657555,0.493028162,0.724467058,1.364936551,0.69548376,1.307900094,0.993271674,1.387408959,1.107753982,1
1.367329538,1.22054982,1.21447854,0.688732024,1.264627326,0.358254111,1.039458641,0.611802333,1.14391939,1.136767609,0
0.620199311,1.323268712,0.863397386,0.477056627,1.105846182,0.910544062,1.097531457,1.033223932,0.703236689,1.584147476,0
0.989674184,1.611528891,0.963637882,0.864228769,1.115568141,1.545570774,0.862587927,1.138875156,1.305535842,1.404531532,0
0.86184134,1.393342662,1.07896849,1.036509737,1.113843964,0.834735939,1.273051768,1.520986228,0.908510338,1.651151147,0
0.699037373,1.004817045,0.805363862,0.599894841,1.010237311,0.573468233,1.204035581,0.866390824,0.742420453,1.635269726,0
1.184264925,0.868008585,0.661219443,0.812440152,0.704067626,1.135944046,0.87341484,1.013376675,1.521302772,1.636127087,1
0.657981693,1.327151204,1.028074587,1.076391455,0.86680212,1.431582663,0.768162792,1.537844345,1.114040428,1.457532743,0
1.187739543,1.198691412,1.010794861,0.736811144,0.902976299,1.115078753,1.621366508,1.519773728,0.725890085,1.319118559,0
0.819351666,0.717993203,0.683160486,0.354237085,1.086183108,0.657049276,0.753543734,0.803057374,1.240531672,0.703325054,1
0.903840971,1.382433417,0.96677684,0.317949389,0.923629138,1.134574018,0.956139509,1.342504897,1.48430329,1.021808477,1
1.286285906,0.581283774,0.37532643,0.620420725,1.039461948,0.929459964,0.903160576,1.250615058,1.315885642,1.172965155,1
0.828678418,1.529803488,1.017778464,0.845641512,1.176363195,0.887919328,1.182897722,1.472502279,0.923589573,1.599666554,0
0.827248868,1.175702385,0.779695673,0.48285201,1.229812387,0.893700379,0.647224461,1.44783698,1.253190798,1.412410249,0
1.209733602,1.168377286,1.085086993,0.709126702,0.358484975,0.964796071,0.800582099,0.609114713,1.34856018,1.330121164,1
0.683457079,1.06630404,1.141555782,0.296585797,1.273336456,0.635768874,1.018915751,1.065798087,0.788312199,1.351708291,0
0.780630274,1.005240709,0.234100313,0.651695775,1.120816387,0.889585428,0.770477901,0.87157303,1.383606451,0.971442555,1
0.631386873,0.994608471,0.96274512,0.677407459,0.968135306,0.992347118,0.751623696,1.31903957,0.399886065,1.483687631,0
1.013210021,0.800798992,0.927633077,0.432114032,1.066331383,0.627924031,1.021360387,0.92694015,1.656435049,1.229938359,1
0.585832352,1.375120624,0.896460127,0.980403861,1.205248338,1.237690237,0.948545277,0.589991853,0.634644085,1.523242219,0
0.320558974,0.812726368,1.288412314,0.774247337,0.96453883,1.037418615,1.328181158,1.441487315,0.889651088,0.772636632,0
1.229413146,1.004623634,0.634122934,0.810648404,0.315307008,0.727883621,1.076169328,0.976497958,1.218280731,1.425177338,1
1.173798913,0.935332892,1.012681697,0.594424435,1.084138658,0.349889735,0.734868232,1.033879891,1.416338985,1.355606828,1
0.983674846,1.128863875,0.66403226,0.907364911,0.523139536,0.792259539,0.773909981,0.569286165,1.542409955,1.245520558,1
1.203141779,1.040154962,0.980246552,0.432341431,1.255219019,1.211835033,0.704246753,0.523215468,1.001738271,1.457916176,1
0.943826602,0.753818827,1.086758801,0.967199954,0.785031146,1.253948114,0.455091357,0.754053263,1.66891927,1.109849796,1
0.876274113,1.594042938,0.948879699,0.481914631,1.063731204,0.854419048,1.076513536,1.327827889,1.189998263,1.431391808,0
1.20139017,1.278156461,0.472781295,1.019032446,0.973974741,0.608013767,1.644847684,1.049725786,1.156621374,1.081161695,1
1.371622644,1.039501643,1.462042389,1.042680637,1.371859199,1.434274783,0.524595683,1.178555894,0.781923137,1.112732352,0
0.951825017,1.576425648,0.982427834,0.793390547,1.235142424,1.317550677,0.899574058,1.016933535,1.346683943,1.579417063,0
1.431923343,0.945743152,1.1551501,0.708113953,1.04981865,1.116288742,0.794187229,0.747415354,1.648739791,1.39774768,1
0.849672398,1.401130522,1.350506808,0.342696685,0.768791851,1.212955455,0.844023927,1.118424251,1.132650623,1.326859275,0
1.218544823,1.010168051,0.647548553,0.414165991,1.609249562,0.859730427,1.241209965,1.026630442,0.885484045,1.147801722,0
0.872661258,0.684887054,0.452359602,0.432124445,1.001234828,0.644362945,0.786281327,1.007641081,1.290140984,1.075504554,1
1.058265714,1.098722805,0.385765866,0.747445728,1.037906987,0.532791469,0.740585449,1.152723707,1.355311293,1.330460854,1
0.856096264,1.471556073,1.076365592,0.420288383,1.155169239,0.887712794,0.758485755,1.428148521,0.787624492,1.302654539,0
0.978634749,1.498590755,1.002232874,1.063289733,1.133278263,0.871006885,0.900494195,1.332800458,0.652166619,1.686215913,0
1.315191039,0.706080723,0.643202916,0.631771358,0.943129158,0.764022441,0.946772686,0.979202473,1.339331625,1.611586657,1
0.829312945,0.895398569,0.819221692,0.413408778,1.503671433,1.134881411,0.808545799,0.893462948,1.216555642,1.465161588,1
1.1136648,0.687390148,0.399549303,0.525482898,1.26565337,0.771560702,0.997270927,0.869952942,1.157571226,1.373019131,1
1.268453174,0.536768754,0.515830978,0.62129013,1.209801338,1.078334404,0.785774213,0.789595418,1.364932394,1.249033312,1
1.402079964,0.749240338,1.20737247,0.571815888,1.036604577,0.599724641,0.877303418,1.225770755,1.490987369,1.283638115,1
0.738913683,1.010293152,0.997993758,0.492541395,0.624382409,0.550032665,0.940576365,1.153596053,0.536342754,1.297572831,0
1.038515914,0.899659266,0.620306265,0.63566161,1.254463476,0.905338294,0.69115942,0.64420154,1.465982303,1.445770584,1
1.107446252,1.510060476,0.628174448,0.726015068,0.942750339,0.976982794,0.990581916,1.400125535,1.386405035,1.449072733,0
1.109824473,1.119571224,0.762775551,0.803837531,1.031692562,0.683072734,0.524465705,1.14653274,1.640768007,1.345326651,1
1.185788202,1.437303785,0.906460076,1.005695294,1.608789835,1.109305327,0.888152586,1.424535584,1.055447073,1.432525824,0
1.317239392,0.698207364,0.488807552,0.768954748,1.368625751,0.726179944,0.70405307,1.253482074,1.188795564,1.308604707,1
1.123106109,1.065292334,0.892692812,0.667234923,0.786229591,0.997527073,0.505736108,0.695549168,1.477517187,1.497615009,1
0.817439481,1.071101142,0.280009323,0.552883258,0.839493114,1.116224073,1.168098575,0.80531496,1.068219234,1.365010375,1
1.394705864,0.64829457,0.719073936,0.422179772,0.912355032,0.741568013,0.90944218,0.745234942,1.324721942,1.233871493,1
0.578127447,1.03474423,0.906406738,0.426169833,0.837292578,1.469499542,0.925888178,1.327411343,0.859444731,1.32159846,0
1.314544959,0.890489468,0.656509091,0.413231483,1.027974591,0.843149826,0.882061217,0.703136361,1.547139128,1.001502774,1
1.311495511,1.027837964,0.439512446,0.814740319,0.683708956,0.981282318,0.988785582,1.20418645,1.414034978,1.489994835,1
0.789350744,1.381311938,0.712110556,0.507793784,0.589372814,1.230845664,0.745114484,1.144575082,1.12348384,1.402566219,0
0.909985248,1.31742723,0.787548382,0.411277224,0.920338684,0.571144888,0.884537125,1.121708125,0.934157699,1.525989275,0
0.843970535,1.477544883,0.488986339,0.872220162,1.00916899,0.809406992,0.98613899,1.037623041,1.589155362,1.291584664,1
0.713200989,0.730205873,0.626683195,0.658944289,0.824807871,0.682207831,1.095294735,1.200968082,1.424362451,1.477531287,1
0.775922516,1.234319539,0.950030062,0.332990184,1.088326778,1.039696149,0.848093204,1.298748845,0.61577354,1.422078928,0
0.983951928,1.037780686,0.956756977,0.547302023,1.177266025,0.77220679,1.024119672,0.826162154,1.720513475,1.397813584,1
0.453291215,1.228901892,1.137094673,0.48549445,1.116499013,0.827625037,1.000217332,1.445413905,1.134774872,1.324591296,0
0.908452279,1.115838478,0.548813079,0.755969303,0.86551809,0.549268007,0.947022932,0.990201685,1.629905466,1.30684142,1
0.522339928,1.418153824,1.089427213,1.068957771,1.297470341,1.122954648,1.111614265,1.268648307,1.472664646,1.415436952,0
0.88749701,1.124813394,0.470808673,1.018219994,0.855994992,0.708755453,0.780743386,1.037177064,1.291934393,1.671674884,1
0.887378201,1.217572648,0.574483712,0.674665845,1.367986153,0.968396935,1.084344781,1.452112839,1.535430963,1.135842221,1
0.685318,1.502849781,0.928356447,0.720182622,0.837304547,0.549319608,0.971736782,0.724116499,1.31050359,1.402220278,0
1.436820067,0.69317716,0.399391522,1.009016837,0.992479114,1.258774386,0.836618631,0.837435552,1.480929755,0.947072887,1
0.852823487,1.197468177,1.103922245,0.211112607,0.821353789,0.775425333,1.151930348,1.298898983,0.674131203,1.072388434,0
1.29598906,1.128860979,0.592816175,0.644910773,1.241267826,0.590835693,1.040173869,1.352094237,0.877604136,1.48755273,1
0.872698193,1.427636456,0.626886758,0.853571418,0.685463018,1.223073741,0.86655969,0.811557691,1.241011512,1.616577419,0
0.968766371,1.137218594,0.687038217,0.429469744,0.995496709,0.897717175,1.297350667,0.980325793,0.941854362,1.67385325,1
1.044603981,1.220084397,0.632885267,0.388934417,1.008878914,1.436685766,0.839069899,1.107505488,1.278602429,1.368171747,0
0.66130011,1.622063555,1.402596544,1.02208497,1.114531603,0.679655788,0.744008231,1.166526173,0.93040449,1.349146683,0
1.014230376,0.734712429,0.541740069,0.689106263,0.725520161,0.820534562,0.921199258,0.882900535,1.054236928,1.70167828,1
1.18533045,0.933461927,0.679243067,1.185588686,0.930771149,0.935375692,1.436656079,0.936012813,1.466097637,1.634758462,1
1.084054062,1.112790851,0.869658793,0.178991431,0.895624933,1.000187463,1.062580348,1.132374344,1.193972009,1.46819936,0
0.435755504,1.129279197,1.575248407,0.919699219,1.387815674,1.092158143,0.972638543,0.839615895,0.880534955,1.35765677,0
0.588018793,1.468908826,1.252405748,0.953060173,0.531599634,1.12599605,0.672577558,0.839162233,1.0389736,1.417871867,0
1.530045727,0.750706515,0.731406794,0.575166773,0.831557743,0.709632909,1.174525237,0.692812001,1.270483529,1.305954243,1
0.610857414,0.938805855,0.605172625,0.643678598,0.830335148,0.824761964,0.804520275,0.724331622,1.50769143,1.361274451,1
0.655889791,1.239967149,0.814970186,0.491730865,1.018743115,0.693248333,1.176007575,1.183760857,0.903197549,1.602382821,0
1.083139078,0.859924023,0.230481002,0.707086912,0.833036681,1.115907845,1.128057275,0.773059724,0.875128259,1.413163605,1
1.189813327,1.162554168,0.937351113,0.7070224,1.190572405,0.646927594,0.392739939,0.599093529,1.138580294,1.371635632,1
0.765950237,1.50502292,1.257502048,0.423811737,0.991200855,1.010999497,1.094257943,0.996207065,0.892592595,1.52080575,0
0.809263938,1.47104314,1.093647225,0.649616849,1.648875092,1.134258441,1.076603666,1.251545176,0.768773029,1.220287849,0
0.518190846,1.594748686,0.984405946,0.730670697,0.854373149,1.414601506,1.123296176,0.749418472,0.742380346,1.062369608,0
0.667210983,1.1550003,1.130390059,0.373708601,1.258407637,0.557377612,1.016271,1.351070716,0.994267857,1.264095737,0
1.091709914,1.33604597,0.988381499,0.607866583,1.211660243,0.647725926,1.032231818,1.285793605,1.420586532,1.544290184,1
1.006028806,1.045989985,0.51448573,0.685051636,0.919509279,1.144837649,0.914341896,1.28108957,1.05810374,1.738749344,1
1.29236067,1.221129157,0.739874009,0.658195101,1.104465991,0.739472121,0.610096891,0.7803419,1.575189085,1.266882927,1
0.878377858,0.924976718,0.605397631,0.821646969,0.82802975,0.797985371,0.881261974,1.061793505,1.482707858,1.686112978,1
0.474849505,1.521884421,0.921267576,0.653141955,0.892237932,1.092975523,0.726653755,1.236911664,1.064169874,1.412461053,0
0.887538086,1.013186313,0.420138494,0.765459096,0.820657599,1.016790547,1.14593123,1.166898323,1.506143797,1.508086115,1
1.025611953,1.321506254,0.611665246,0.730338969,1.287988098,1.107813269,0.805781891,0.435422025,1.047721109,1.468134265,1
1.025976754,1.204173772,0.740409558,1.475274224,1.152378696,0.753080358,0.622390293,0.723726658,1.441201663,1.408169033,1
1.383104083,0.813935573,0.651227933,0.584822784,0.989114739,0.704746186,1.202408868,1.123574379,1.371609629,1.492920093,1
1.331914675,1.407106179,0.828474444,0.794332505,1.02620057,1.403948994,1.395564295,1.230085736,1.054246951,1.525511678,0
1.189319332,1.305099726,0.931560259,0.899723926,0.989814347,1.02374209,0.930514331,0.743270172,1.606971249,1.645378233,1
0.851286323,1.002617753,1.341959373,0.424191019,0.995954685,0.986251696,1.25863681,1.564282947,0.657807436,1.163633183,0
0.690629627,1.70561871,0.950785285,1.027165597,0.811074973,1.070405108,1.305689045,1.041185165,0.970241687,1.516289684,0
0.704065119,1.329858338,1.056981261,1.120565592,1.023784396,0.475946569,0.964342173,0.937135635,1.135451287,1.69790038,0
1.211019201,0.877700617,0.637732128,0.868011689,1.101368058,0.497501335,0.513228428,0.705732668,1.14275372,1.43029756,1
0.639631913,1.12337261,0.752876433,0.759158104,1.347210311,0.880157697,1.459578481,1.316567247,1.536767109,1.03709253,1
0.596196442,1.167917647,1.208200107,0.949842587,0.896305324,1.009802054,0.666800668,1.585676172,1.090107491,1.538402173,0
0.879412859,1.588102477,0.580465403,0.720792402,1.296033494,0.719029887,1.144532962,0.651061911,0.741405315,1.097617856,0
1.212361167,0.790212665,0.927201681,0.363781874,1.219597856,1.123376437,0.916484256,1.0181343,1.460944439,1.466476621,1
1.083693514,1.24304977,0.633809814,0.287950469,1.045813152,1.064962539,0.589843077,1.050485262,1.305082362,1.150468368,1
0.663892538,1.421713222,0.753402774,0.985404272,0.861180951,0.857449772,0.876089426,0.9796983,0.685898956,1.702957861,0
1.203551501,0.855634156,0.601810606,0.501775361,1.243531626,1.236775892,0.917945411,0.74720568,1.403333919,1.426914576,1
1.088652289,1.031896055,0.676373608,0.408425876,1.019482364,1.010224051,0.616509963,0.79685354,1.507139878,1.300701489,1
0.804177602,1.482555987,0.736128208,0.60548119,0.786727325,0.659194438,0.649935376,1.265916571,0.91154236,1.375239406,0
0.912131858,1.40695551,0.641508453,0.18827786,1.087356137,0.929340685,1.050809487,1.131563884,1.004382771,1.081998037,0
1.054550092,1.424993585,1.405765651,0.567911169,0.831190067,1.103444887,1.195904346,1.494070113,0.621462579,1.009285019,0
1.368299587,1.123097488,0.628429041,0.32891259,0.975094551,0.662314684,0.890106678,0.727865686,0.922682658,1.232413168,1
0.588324886,1.249188112,1.169406573,0.490174176,1.228718499,0.902666292,1.325263803,1.2610117,0.75078641,1.426603871,0
1.06090633,0.657322217,0.423866743,0.686863817,0.829246751,0.683172719,0.938749495,1.020187589,1.385333173,1.408291001,1
1.087469984,1.126530419,0.931057558,0.430488987,1.438062974,1.32112753,0.785605016,1.051352843,0.878860508,1.537535152,0
0.679099658,1.041971478,1.311486216,0.847907546,0.970686982,1.617597444,1.126030753,1.583207964,0.829084419,1.087133901,0
0.742749115,1.595746037,1.294351337,0.81313985,1.115135071,1.030888781,0.942050479,0.787204922,1.038326485,1.62692121,0
0.510605351,1.245432856,1.409943766,0.937149697,0.680576142,1.140984259,1.293844811,1.314887207,0.566119896,1.1805345,0
0.737176693,1.165522198,1.074726901,0.49735167,1.03928792,1.058049329,0.798100324,1.239851412,0.386299818,1.406759758,0
1.399138479,1.331979226,0.897213336,0.541952616,1.575394966,1.130008071,1.022680829,0.638166364,1.06345281,1.163279023,1
0.758117174,1.390129738,1.132167324,0.606496057,1.463705894,0.67007426,0.610062888,1.179250607,0.934749015,1.323518715,0
1.199472004,1.221362669,0.528131348,0.567262198,1.257349482,1.130583681,0.708816833,1.30349479,1.486506045,1.066496232,1
1.396950995,0.854438597,0.811558061,0.545973777,1.027337047,0.547217469,0.824402766,1.127257034,1.267071786,1.505446531,1
1.240126063,1.132229972,0.52980203,0.20641835,1.198003262,1.086145783,1.016545307,0.964127166,1.08034059,1.139122738,1
0.944677855,1.304373474,0.927769406,0.659969364,0.972685089,1.120810304,1.093775174,1.012270634,1.104137414,1.865059518,0
1.082742044,0.637292022,0.439652075,0.698829449,0.974393185,0.533015066,0.98155581,0.98511455,1.0847131,1.480035903,1
0.910857404,0.765769462,0.903193023,0.721673667,0.871210307,0.982053617,1.013786049,0.299475657,1.529437068,1.249430627,1
0.464604479,1.040955927,0.68009022,0.749020396,1.389912438,1.277484933,1.348104187,1.275044949,0.72018705,1.205402252,0
0.752736168,1.376243818,0.806942332,0.560862498,1.345461771,1.040471563,1.51122442,1.153603345,0.667682807,1.225449071,0
0.553567607,1.129793379,0.672969692,0.792021547,1.030022228,0.943679586,1.315028204,1.299863994,1.241759228,1.618033904,0
0.568927174,1.272543531,1.09805304,0.323349305,1.101960985,0.825071307,0.803486338,1.195513229,1.376693898,1.112642157,0
0.444494665,1.028735825,0.946887951,0.607844834,0.986946945,0.904942326,0.965020991,1.546018994,0.958186913,1.472933991,0
0.924591461,0.806335023,1.105219097,0.239709269,1.18554942,0.823994457,0.943715937,1.208891496,1.318666835,1.392346443,0
0.753381805,1.247324214,0.640952463,0.64715483,0.934963838,1.357682191,1.013668527,1.1689567,1.652595118,1.194462119,0
0.974926342,0.611264399,1.049596702,0.639451476,1.287379527,1.468105203,1.290764933,1.253390283,0.981242192,1.514770496,0
1.451890385,0.775312695,0.756472652,0.57404217,1.072704809,0.556615503,0.995865837,1.000593981,1.389359319,1.388678695,1
0.86227655,1.306494797,0.728323453,0.913246676,0.541189517,1.120049229,0.829347016,1.635224929,1.213851298,1.320116384,0
1.173903837,1.460317076,0.841281206,0.74847638,0.783900553,0.823267145,0.733240362,1.631241309,0.880846671,1.328104518,0
1.207214266,0.950407213,0.747157903,0.446459179,0.936226713,0.594549132,0.638874234,0.997030432,1.44996573,1.287956599,1
1.39902801,1.14645951,0.801883139,0.661925437,1.040426409,1.128345586,1.502747828,0.847923496,1.299499732,1.531123285,1
0.689927977,1.691621649,1.308392543,1.158940943,1.158688266,0.871020086,0.745994454,0.91779634,1.207592659,1.38595064,0
0.706321174,1.329156379,0.850487534,0.907529289,0.97660001,1.115351173,1.540052643,1.270151041,1.150765897,1.610967892,0
1.126784021,0.634012148,0.289240277,0.615497997,0.804124741,1.049709486,0.883550004,0.956014866,1.298017432,1.227617439,1
0.950296838,1.369696133,0.690492678,0.875203287,0.992445597,1.043948278,1.224055492,1.696028961,0.770988377,1.400491375,0
1.167520601,1.201740039,0.934630265,0.500547939,0.666167327,0.989490426,1.01526775,0.697251996,1.546953776,1.418222006,1
1.017810074,1.197315434,0.895855961,0.108985723,1.079507104,0.757248765,1.048144772,1.083940739,1.056466434,1.279633747,1
0.94615958,0.798312692,1.028785519,0.866487988,1.502724666,1.066344791,1.197103173,1.71242973,0.949048089,1.362813693,0
1.153028542,1.270898278,1.037804964,0.220430873,0.864420363,0.988877745,1.093033061,1.016768302,0.763176443,1.458815739,0
1.206852322,1.320495019,0.600284033,0.690412726,0.932336847,0.677138038,0.655817617,1.092525382,0.761527043,1.553324468,1
0.748731282,0.923375489,1.163310938,0.711699266,1.558002671,1.118147678,1.079814323,1.511100752,0.619460983,1.288920123,0
0.446425528,1.195298574,1.024133251,0.671850091,1.042053071,0.486125715,0.890894138,1.488641722,1.015976888,1.17430912,0
1.121238074,1.268750407,0.58621732,0.514428132,1.19814435,0.361896253,1.135649245,1.015579092,1.08803011,1.182340618,1
1.246932431,0.951218921,0.97084434,0.9914507,1.337472193,0.737863213,0.775656963,1.065202742,1.727780538,1.410941303,1
0.742357279,1.118389353,0.920342595,0.621576283,1.465672233,1.018446488,0.456728292,1.064864871,0.861557365,1.484092464,0
0.856181672,0.954197555,1.003691683,0.704575436,1.370083452,0.660489413,1.603258231,1.346338414,0.900570067,1.379397973,0
1.047180562,1.005800232,0.867575165,0.380520269,0.64586326,0.634539476,0.536070496,1.032139263,1.348012032,0.990062135,1
0.748647281,0.86183864,1.069544618,0.674377383,1.097649884,0.941854868,1.071727459,0.527948625,1.723315128,1.206853201,1
0.529803876,1.042333254,1.004083356,1.078623567,1.042788236,1.091320443,0.751620396,1.649498536,0.721030693,1.446531359,0
0.652243537,0.702978574,1.112361413,0.768091856,1.225491028,0.813323179,0.801127048,0.932776509,0.712952992,1.715735543,0
1.222808849,1.036810868,0.522728611,1.202061104,0.614220934,0.559271934,0.560130063,1.191695624,1.326945984,0.986167355,1
1.326533589,1.542226497,0.647910802,0.798435803,0.902529113,0.843372149,1.190041282,0.891821956,1.43007649,1.40982251,1
0.893080345,1.639496383,0.840787835,1.193523447,1.097584517,1.033160242,0.795146155,1.497868205,0.752201208,1.393634726,0
